,WD_similar,FV_similar,WD_similar_AVG,FV_similar_AVG,compound_counts,compound_AVG,food_count,name,ingredients,SharedCompound,difference
10,{},{},0.0,0.0,"{('mung_bean', 'garlic'): 1, ('mung_bean', 'corn_oil'): 0, ('mung_bean', 'ginger'): 0, ('mung_bean', 'margarine'): 8, ('mung_bean', 'curry_powder'): 1, ('mung_bean', 'coconut'): 0, ('mung_bean', 'oval_leaf_huckleberry'): 0, ('mung_bean', 'baked_beans'): 0, ('mung_bean', 'coconut_milk'): 0, ('mung_bean', 'garden_onion'): 0, ('mung_bean', 'spinach'): 3, ('mung_bean', 'rice'): 8, ('mung_bean', 'celery_leaves'): 0, ('mung_bean', 'green_lentil'): 1, ('garlic', 'corn_oil'): 0, ('garlic', 'ginger'): 0, ('garlic', 'margarine'): 2, ('garlic', 'curry_powder'): 0, ('garlic', 'coconut'): 0, ('garlic', 'oval_leaf_huckleberry'): 0, ('garlic', 'baked_beans'): 4, ('garlic', 'coconut_milk'): 0, ('garlic', 'garden_onion'): 1, ('garlic', 'spinach'): 5, ('garlic', 'rice'): 26, ('garlic', 'celery_leaves'): 0, ('garlic', 'green_lentil'): 0, ('corn_oil', 'ginger'): 0, ('corn_oil', 'margarine'): 0, ('corn_oil', 'curry_powder'): 0, ('corn_oil', 'coconut'): 0, ('corn_oil', 'oval_leaf_huckleberry'): 0, ('corn_oil', 'baked_beans'): 0, ('corn_oil', 'coconut_milk'): 0, ('corn_oil', 'garden_onion'): 0, ('corn_oil', 'spinach'): 0, ('corn_oil', 'rice'): 0, ('corn_oil', 'celery_leaves'): 0, ('corn_oil', 'green_lentil'): 0, ('ginger', 'margarine'): 0, ('ginger', 'curry_powder'): 0, ('ginger', 'coconut'): 0, ('ginger', 'oval_leaf_huckleberry'): 0, ('ginger', 'baked_beans'): 1, ('ginger', 'coconut_milk'): 0, ('ginger', 'garden_onion'): 0, ('ginger', 'spinach'): 0, ('ginger', 'rice'): 1, ('ginger', 'celery_leaves'): 0, ('ginger', 'green_lentil'): 0, ('margarine', 'curry_powder'): 2, ('margarine', 'coconut'): 3, ('margarine', 'oval_leaf_huckleberry'): 0, ('margarine', 'baked_beans'): 4, ('margarine', 'coconut_milk'): 0, ('margarine', 'garden_onion'): 1, ('margarine', 'spinach'): 5, ('margarine', 'rice'): 34, ('margarine', 'celery_leaves'): 0, ('margarine', 'green_lentil'): 0, ('curry_powder', 'coconut'): 3, ('curry_powder', 'oval_leaf_huckleberry'): 0, ('curry_powder', 'baked_beans'): 0, ('curry_powder', 'coconut_milk'): 0, ('curry_powder', 'garden_onion'): 0, ('curry_powder', 'spinach'): 0, ('curry_powder', 'rice'): 8, ('curry_powder', 'celery_leaves'): 0, ('curry_powder', 'green_lentil'): 0, ('coconut', 'oval_leaf_huckleberry'): 0, ('coconut', 'baked_beans'): 0, ('coconut', 'coconut_milk'): 0, ('coconut', 'garden_onion'): 1, ('coconut', 'spinach'): 0, ('coconut', 'rice'): 1, ('coconut', 'celery_leaves'): 0, ('coconut', 'green_lentil'): 0, ('oval_leaf_huckleberry', 'baked_beans'): 0, ('oval_leaf_huckleberry', 'coconut_milk'): 0, ('oval_leaf_huckleberry', 'garden_onion'): 0, ('oval_leaf_huckleberry', 'spinach'): 0, ('oval_leaf_huckleberry', 'rice'): 2, ('oval_leaf_huckleberry', 'celery_leaves'): 0, ('oval_leaf_huckleberry', 'green_lentil'): 0, ('baked_beans', 'baked_beans'): 7, ('baked_beans', 'coconut_milk'): 0, ('baked_beans', 'garden_onion'): 1, ('baked_beans', 'spinach'): 5, ('baked_beans', 'rice'): 27, ('baked_beans', 'celery_leaves'): 0, ('baked_beans', 'green_lentil'): 0, ('coconut_milk', 'garden_onion'): 0, ('coconut_milk', 'spinach'): 0, ('coconut_milk', 'rice'): 0, ('coconut_milk', 'celery_leaves'): 0, ('coconut_milk', 'green_lentil'): 0, ('garden_onion', 'spinach'): 5, ('garden_onion', 'rice'): 27, ('garden_onion', 'celery_leaves'): 0, ('garden_onion', 'green_lentil'): 0, ('spinach', 'rice'): 27, ('spinach', 'celery_leaves'): 0, ('spinach', 'green_lentil'): 1, ('rice', 'celery_leaves'): 0, ('rice', 'green_lentil'): 0, ('celery_leaves', 'green_lentil'): 0}",2.2333333333333334,16,Monggo Beans with Malunggay (or Mung Bean Soup),"['mung bean', 'garlic', 'oil', 'ginger', 'vegetable broth', 'curry paste', 'coconut', 'malunggay leaf', 'monggo beans', 'mung beans', 'coconut milk', 'onion', 'spinach', 'rice', 'malunggay leaves', 'green lentils']",1,0.0
11,{},{},0.0,0.0,"{('garlic', 'common_bean'): 18, ('garlic', 'sauce'): 9, ('garlic', 'cream_substitute'): 2, ('garlic', 'baked_beans'): 4, ('garlic', 'lard'): 0, ('garlic', 'meatball'): 0, ('garlic', 'garden_tomato'): 4, ('garlic', 'spinach'): 5, ('garlic', 'garden_onion'): 1, ('garlic', 'chicken'): 6, ('garlic', 'meat_bouillon'): 0, ('garlic', 'fish_oil'): 0, ('common_bean', 'sauce'): 61, ('common_bean', 'cream_substitute'): 4, ('common_bean', 'baked_beans'): 7, ('common_bean', 'lard'): 2, ('common_bean', 'meatball'): 0, ('common_bean', 'garden_tomato'): 24, ('common_bean', 'spinach'): 9, ('common_bean', 'garden_onion'): 2, ('common_bean', 'chicken'): 14, ('common_bean', 'meat_bouillon'): 1, ('common_bean', 'fish_oil'): 0, ('sauce', 'cream_substitute'): 5, ('sauce', 'baked_beans'): 4, ('sauce', 'lard'): 1, ('sauce', 'meatball'): 0, ('sauce', 'garden_tomato'): 10, ('sauce', 'spinach'): 8, ('sauce', 'garden_onion'): 1, ('sauce', 'chicken'): 8, ('sauce', 'meat_bouillon'): 1, ('sauce', 'fish_oil'): 1, ('cream_substitute', 'baked_beans'): 4, ('cream_substitute', 'lard'): 0, ('cream_substitute', 'meatball'): 0, ('cream_substitute', 'garden_tomato'): 5, ('cream_substitute', 'spinach'): 6, ('cream_substitute', 'garden_onion'): 1, ('cream_substitute', 'chicken'): 6, ('cream_substitute', 'meat_bouillon'): 1, ('cream_substitute', 'fish_oil'): 0, ('baked_beans', 'lard'): 2, ('baked_beans', 'meatball'): 0, ('baked_beans', 'garden_tomato'): 16, ('baked_beans', 'spinach'): 5, ('baked_beans', 'garden_onion'): 1, ('baked_beans', 'chicken'): 12, ('baked_beans', 'meat_bouillon'): 0, ('baked_beans', 'fish_oil'): 0, ('lard', 'meatball'): 0, ('lard', 'garden_tomato'): 0, ('lard', 'spinach'): 0, ('lard', 'garden_onion'): 0, ('lard', 'chicken'): 6, ('lard', 'meat_bouillon'): 0, ('lard', 'fish_oil'): 0, ('meatball', 'garden_tomato'): 0, ('meatball', 'spinach'): 0, ('meatball', 'garden_onion'): 0, ('meatball', 'chicken'): 0, ('meatball', 'meat_bouillon'): 0, ('meatball', 'fish_oil'): 0, ('garden_tomato', 'spinach'): 9, ('garden_tomato', 'garden_onion'): 2, ('garden_tomato', 'chicken'): 8, ('garden_tomato', 'meat_bouillon'): 1, ('garden_tomato', 'fish_oil'): 0, ('spinach', 'garden_onion'): 1, ('spinach', 'chicken'): 7, ('spinach', 'meat_bouillon'): 1, ('spinach', 'fish_oil'): 0, ('garden_onion', 'chicken'): 6, ('garden_onion', 'meat_bouillon'): 0, ('garden_onion', 'fish_oil'): 0, ('chicken', 'meat_bouillon'): 0, ('chicken', 'fish_oil'): 0, ('meat_bouillon', 'fish_oil'): 1}",4.012820512820513,13,Filipino Monggo (Mung Bean Stew) Recipe,"['garlic', 'bean', 'fish sauce', 'vegetable oil', 'mung beans', 'pork', 'meat', 'tomato', 'spinach leaves', 'onion', 'chicken', 'chicken bouillon', 'fish']",1,0.0
12,{},{},0.0,0.0,"{('sunflower_oil', 'evaporated_milk'): 1, ('sunflower_oil', 'chickpea'): 5, ('sunflower_oil', 'towel_gourd'): 1, ('sunflower_oil', 'mango'): 0, ('sunflower_oil', 'parsley'): 1, ('sunflower_oil', 'chinese_broccoli'): 0, ('sunflower_oil', 'adzuki_bean'): 0, ('sunflower_oil', 'peach'): 1, ('sunflower_oil', 'syrup'): 0, ('sunflower_oil', 'quinoa'): 0, ('sunflower_oil', 'orange_mint'): 0, ('sunflower_oil', 'common_buckwheat'): 1, ('sunflower_oil', 'mung_bean'): 0, ('sunflower_oil', 'lentils'): 2, ('sunflower_oil', 'cucumber'): 7, ('evaporated_milk', 'chickpea'): 5, ('evaporated_milk', 'towel_gourd'): 0, ('evaporated_milk', 'mango'): 0, ('evaporated_milk', 'parsley'): 0, ('evaporated_milk', 'chinese_broccoli'): 0, ('evaporated_milk', 'adzuki_bean'): 0, ('evaporated_milk', 'peach'): 0, ('evaporated_milk', 'syrup'): 0, ('evaporated_milk', 'quinoa'): 0, ('evaporated_milk', 'orange_mint'): 0, ('evaporated_milk', 'common_buckwheat'): 0, ('evaporated_milk', 'mung_bean'): 0, ('evaporated_milk', 'lentils'): 2, ('evaporated_milk', 'cucumber'): 7, ('chickpea', 'towel_gourd'): 3, ('chickpea', 'mango'): 1, ('chickpea', 'parsley'): 2, ('chickpea', 'chinese_broccoli'): 1, ('chickpea', 'adzuki_bean'): 5, ('chickpea', 'peach'): 18, ('chickpea', 'syrup'): 14, ('chickpea', 'quinoa'): 2, ('chickpea', 'orange_mint'): 0, ('chickpea', 'common_buckwheat'): 1, ('chickpea', 'mung_bean'): 8, ('chickpea', 'lentils'): 4, ('chickpea', 'cucumber'): 10, ('towel_gourd', 'mango'): 1, ('towel_gourd', 'parsley'): 2, ('towel_gourd', 'chinese_broccoli'): 1, ('towel_gourd', 'adzuki_bean'): 5, ('towel_gourd', 'peach'): 18, ('towel_gourd', 'syrup'): 13, ('towel_gourd', 'quinoa'): 2, ('towel_gourd', 'orange_mint'): 0, ('towel_gourd', 'common_buckwheat'): 2, ('towel_gourd', 'mung_bean'): 7, ('towel_gourd', 'lentils'): 2, ('towel_gourd', 'cucumber'): 2, ('mango', 'parsley'): 1, ('mango', 'chinese_broccoli'): 1, ('mango', 'adzuki_bean'): 5, ('mango', 'peach'): 17, ('mango', 'syrup'): 13, ('mango', 'quinoa'): 2, ('mango', 'orange_mint'): 0, ('mango', 'common_buckwheat'): 1, ('mango', 'mung_bean'): 7, ('mango', 'lentils'): 2, ('mango', 'cucumber'): 3, ('parsley', 'chinese_broccoli'): 1, ('parsley', 'adzuki_bean'): 5, ('parsley', 'peach'): 19, ('parsley', 'syrup'): 14, ('parsley', 'quinoa'): 2, ('parsley', 'orange_mint'): 0, ('parsley', 'common_buckwheat'): 2, ('parsley', 'mung_bean'): 8, ('parsley', 'lentils'): 2, ('parsley', 'cucumber'): 3, ('chinese_broccoli', 'adzuki_bean'): 5, ('chinese_broccoli', 'peach'): 17, ('chinese_broccoli', 'syrup'): 13, ('chinese_broccoli', 'quinoa'): 2, ('chinese_broccoli', 'orange_mint'): 0, ('chinese_broccoli', 'common_buckwheat'): 1, ('chinese_broccoli', 'mung_bean'): 7, ('chinese_broccoli', 'lentils'): 2, ('chinese_broccoli', 'cucumber'): 2, ('adzuki_bean', 'peach'): 19, ('adzuki_bean', 'syrup'): 13, ('adzuki_bean', 'quinoa'): 2, ('adzuki_bean', 'orange_mint'): 0, ('adzuki_bean', 'common_buckwheat'): 2, ('adzuki_bean', 'mung_bean'): 7, ('adzuki_bean', 'lentils'): 2, ('adzuki_bean', 'cucumber'): 2, ('peach', 'syrup'): 14, ('peach', 'quinoa'): 2, ('peach', 'orange_mint'): 0, ('peach', 'common_buckwheat'): 3, ('peach', 'mung_bean'): 8, ('peach', 'lentils'): 2, ('peach', 'cucumber'): 3, ('syrup', 'quinoa'): 2, ('syrup', 'orange_mint'): 0, ('syrup', 'common_buckwheat'): 4, ('syrup', 'mung_bean'): 8, ('syrup', 'lentils'): 2, ('syrup', 'cucumber'): 3, ('quinoa', 'orange_mint'): 0, ('quinoa', 'common_buckwheat'): 1, ('quinoa', 'mung_bean'): 7, ('quinoa', 'lentils'): 2, ('quinoa', 'cucumber'): 2, ('orange_mint', 'common_buckwheat'): 0, ('orange_mint', 'mung_bean'): 0, ('orange_mint', 'lentils'): 0, ('orange_mint', 'cucumber'): 0, ('common_buckwheat', 'mung_bean'): 7, ('common_buckwheat', 'lentils'): 4, ('common_buckwheat', 'cucumber'): 2, ('mung_bean', 'lentils'): 3, ('mung_bean', 'cucumber'): 3, ('lentils', 'cucumber'): 9}",3.7666666666666666,16,Sprouting Mung Beans,"['sunflower', 'vitamin', 'chickpea', 'paper towel', 'mango', 'parsley', 'broccoli', 'adzuki bean', 'peach', 'kitchen towel', 'quinoa', 'mint', 'buckwheat', 'mung bean', 'lentil', 'cucumber']",1,0.0
13,{},{},0.0,0.0,"{('avocado', 'cattle__beef_veal_'): 68, ('avocado', 'olive_oil'): 0, ('avocado', 'baked_beans'): 1, ('avocado', 'apple'): 6, ('cattle__beef_veal_', 'olive_oil'): 1, ('cattle__beef_veal_', 'baked_beans'): 7, ('cattle__beef_veal_', 'apple'): 29, ('olive_oil', 'baked_beans'): 2, ('olive_oil', 'apple'): 0, ('baked_beans', 'apple'): 14}",12.8,5,One Bowl Mung Bean Meal,"['avocado', 'rib', 'olive oil', 'mung beans', 'apple']",1,0.0
14,{},{},0.0,0.0,"{('flour', 'egg_roll'): 0, ('flour', 'butter'): 0, ('flour', 'leavening_agent'): 0, ('flour', 'sugar_apple'): 1, ('egg_roll', 'butter'): 0, ('egg_roll', 'leavening_agent'): 0, ('egg_roll', 'sugar_apple'): 1, ('butter', 'leavening_agent'): 3, ('butter', 'sugar_apple'): 0, ('leavening_agent', 'sugar_apple'): 0}",0.5,5,Good Old-Fashioned Pancakes,"['flour', 'egg', 'butter', 'baking powder', 'sugar']",1,0.0
15,{},{},0.0,0.0,"{('water', 'flour'): 0, ('water', 'egg_roll'): 2, ('water', 'butter'): 0, ('water', 'curry_powder'): 0, ('water', 'water'): 3, ('water', 'leavening_agent'): 0, ('water', 'dried_milk'): 0, ('water', 'vanilla'): 0, ('water', 'sugar_apple'): 1, ('flour', 'egg_roll'): 0, ('flour', 'butter'): 0, ('flour', 'curry_powder'): 1, ('flour', 'water'): 0, ('flour', 'leavening_agent'): 0, ('flour', 'dried_milk'): 0, ('flour', 'vanilla'): 3, ('flour', 'sugar_apple'): 1, ('egg_roll', 'butter'): 0, ('egg_roll', 'curry_powder'): 0, ('egg_roll', 'water'): 3, ('egg_roll', 'leavening_agent'): 0, ('egg_roll', 'dried_milk'): 5, ('egg_roll', 'vanilla'): 0, ('egg_roll', 'sugar_apple'): 1, ('butter', 'curry_powder'): 0, ('butter', 'water'): 0, ('butter', 'leavening_agent'): 3, ('butter', 'dried_milk'): 0, ('butter', 'vanilla'): 0, ('butter', 'sugar_apple'): 0, ('curry_powder', 'water'): 0, ('curry_powder', 'leavening_agent'): 0, ('curry_powder', 'dried_milk'): 0, ('curry_powder', 'vanilla'): 3, ('curry_powder', 'sugar_apple'): 1, ('leavening_agent', 'dried_milk'): 1, ('leavening_agent', 'vanilla'): 0, ('leavening_agent', 'sugar_apple'): 0, ('dried_milk', 'vanilla'): 0, ('dried_milk', 'sugar_apple'): 0, ('vanilla', 'vanilla'): 3, ('vanilla', 'sugar_apple'): 1}",0.7272727272727273,11,Best Fluffy Pancakes,"['baking soda', 'flour', 'egg', 'butter', 'powder', 'soda', 'baking powder', 'milk', 'vanilla extract', 'vanilla', 'sugar']",1,0.0
16,{},{},0.0,0.0,"{('water', 'flour'): 0, ('water', 'leavening_agent'): 0, ('water', 'vanilla'): 0, ('water', 'sugar_apple'): 1, ('flour', 'leavening_agent'): 0, ('flour', 'vanilla'): 3, ('flour', 'sugar_apple'): 1, ('leavening_agent', 'vanilla'): 0, ('leavening_agent', 'sugar_apple'): 0, ('vanilla', 'sugar_apple'): 1}",0.6,5,Best Buttermilk Pancakes Recipe,"['baking soda', 'flour', 'baking powder', 'vanilla', 'sugar']",1,0.0
17,{},{},0.0,0.0,"{('chocolate', 'egg_roll'): 3, ('chocolate', 'butter'): 1, ('chocolate', 'margarine'): 17, ('chocolate', 'ice_cream'): 24, ('chocolate', 'eggs'): 27, ('chocolate', 'sugar_apple'): 2, ('egg_roll', 'butter'): 0, ('egg_roll', 'margarine'): 1, ('egg_roll', 'ice_cream'): 13, ('egg_roll', 'eggs'): 18, ('egg_roll', 'sugar_apple'): 1, ('butter', 'margarine'): 6, ('butter', 'ice_cream'): 11, ('butter', 'eggs'): 1, ('butter', 'sugar_apple'): 0, ('margarine', 'ice_cream'): 20, ('margarine', 'eggs'): 25, ('margarine', 'sugar_apple'): 1, ('ice_cream', 'eggs'): 9, ('ice_cream', 'sugar_apple'): 2, ('eggs', 'sugar_apple'): 1}",8.714285714285714,7,Chocolate Mousse,"['chocolate', 'egg', 'butter', 'fat', 'cream', 'eggs', 'sugar']",1,0.0
18,{},{},0.0,0.0,"{('chocolate', 'sugar_apple'): 2, ('chocolate', 'ice_cream'): 24, ('chocolate', 'egg_roll'): 3, ('sugar_apple', 'ice_cream'): 17, ('sugar_apple', 'egg_roll'): 2, ('ice_cream', 'egg_roll'): 2}",8.333333333333334,4,Chocolate Mousse for Beginners,"['chocolate', 'sugar', 'cream', 'egg']",1,0.0
19,{},{},0.0,0.0,"{('cocoa_and_cocoa_products', 'chocolate'): 0, ('cocoa_and_cocoa_products', 'almond'): 0, ('cocoa_and_cocoa_products', 'ice_cream'): 0, ('cocoa_and_cocoa_products', 'vanilla'): 0, ('cocoa_and_cocoa_products', 'sugar_apple'): 0, ('chocolate', 'almond'): 9, ('chocolate', 'ice_cream'): 24, ('chocolate', 'vanilla'): 3, ('chocolate', 'sugar_apple'): 2, ('almond', 'ice_cream'): 7, ('almond', 'vanilla'): 3, ('almond', 'sugar_apple'): 1, ('ice_cream', 'vanilla'): 3, ('ice_cream', 'sugar_apple'): 2, ('vanilla', 'sugar_apple'): 1}",3.6666666666666665,6,3-Ingredient Easy Chocolate Mousse,"['cocoa', 'chocolate', 'almond', 'cream', 'vanilla', 'sugar']",1,0.0
20,{},{},0.0,0.0,"{('butter', 'common_buckwheat'): 0}",0.0,2,How to Cook Buckwheat Groats (Kasha),"['butter', 'buckwheat']",0,0.0
21,{},{},0.0,0.0,"{('butter', 'common_buckwheat'): 0}",0.0,2,How to Cook Buckwheat,"['butter', 'buckwheat']",0,0.0
22,{},{},0.0,0.0,"{('turmeric', 'baked_beans'): 0, ('turmeric', 'eggplant'): 0, ('turmeric', 'amaranth'): 0, ('turmeric', 'chickpea'): 0, ('turmeric', 'rice'): 0, ('turmeric', 'oat'): 0, ('turmeric', 'walnut'): 0, ('turmeric', 'okra'): 0, ('turmeric', 'cottage_cheese'): 0, ('turmeric', 'quinoa'): 0, ('turmeric', 'common_buckwheat'): 3, ('turmeric', 'potato_gratin'): 0, ('turmeric', 'lentils'): 0, ('turmeric', 'common_wheat'): 1, ('turmeric', 'corn_oil'): 0, ('turmeric', 'cucumber'): 0, ('turmeric', 'squashberry'): 0, ('turmeric', 'garden_tomato'): 0, ('turmeric', 'cabbage'): 0, ('turmeric', 'spinach'): 0, ('baked_beans', 'eggplant'): 2, ('baked_beans', 'amaranth'): 4, ('baked_beans', 'baked_beans'): 7, ('baked_beans', 'chickpea'): 5, ('baked_beans', 'rice'): 27, ('baked_beans', 'oat'): 1, ('baked_beans', 'walnut'): 2, ('baked_beans', 'okra'): 3, ('baked_beans', 'cottage_cheese'): 1, ('baked_beans', 'quinoa'): 0, ('baked_beans', 'common_buckwheat'): 1, ('baked_beans', 'potato_gratin'): 0, ('baked_beans', 'lentils'): 2, ('baked_beans', 'common_wheat'): 2, ('baked_beans', 'corn_oil'): 0, ('baked_beans', 'cucumber'): 8, ('baked_beans', 'squashberry'): 0, ('baked_beans', 'garden_tomato'): 16, ('baked_beans', 'cabbage'): 0, ('baked_beans', 'spinach'): 5, ('eggplant', 'amaranth'): 2, ('eggplant', 'baked_beans'): 4, ('eggplant', 'chickpea'): 6, ('eggplant', 'rice'): 38, ('eggplant', 'oat'): 2, ('eggplant', 'walnut'): 0, ('eggplant', 'okra'): 2, ('eggplant', 'cottage_cheese'): 1, ('eggplant', 'quinoa'): 2, ('eggplant', 'common_buckwheat'): 2, ('eggplant', 'potato_gratin'): 1, ('eggplant', 'lentils'): 6, ('eggplant', 'common_wheat'): 4, ('eggplant', 'corn_oil'): 0, ('eggplant', 'cucumber'): 9, ('eggplant', 'squashberry'): 0, ('eggplant', 'garden_tomato'): 11, ('eggplant', 'cabbage'): 1, ('eggplant', 'spinach'): 6, ('amaranth', 'baked_beans'): 7, ('amaranth', 'chickpea'): 6, ('amaranth', 'rice'): 35, ('amaranth', 'oat'): 2, ('amaranth', 'walnut'): 3, ('amaranth', 'okra'): 5, ('amaranth', 'cottage_cheese'): 1, ('amaranth', 'quinoa'): 2, ('amaranth', 'common_buckwheat'): 2, ('amaranth', 'potato_gratin'): 1, ('amaranth', 'lentils'): 5, ('amaranth', 'common_wheat'): 4, ('amaranth', 'corn_oil'): 0, ('amaranth', 'cucumber'): 10, ('amaranth', 'squashberry'): 1, ('amaranth', 'garden_tomato'): 22, ('amaranth', 'cabbage'): 1, ('amaranth', 'spinach'): 8, ('chickpea', 'rice'): 34, ('chickpea', 'oat'): 2, ('chickpea', 'walnut'): 2, ('chickpea', 'okra'): 2, ('chickpea', 'cottage_cheese'): 1, ('chickpea', 'quinoa'): 2, ('chickpea', 'common_buckwheat'): 1, ('chickpea', 'potato_gratin'): 2, ('chickpea', 'lentils'): 4, ('chickpea', 'common_wheat'): 4, ('chickpea', 'corn_oil'): 0, ('chickpea', 'cucumber'): 10, ('chickpea', 'squashberry'): 0, ('chickpea', 'garden_tomato'): 9, ('chickpea', 'cabbage'): 1, ('chickpea', 'spinach'): 5, ('rice', 'oat'): 2, ('rice', 'walnut'): 2, ('rice', 'okra'): 5, ('rice', 'cottage_cheese'): 1, ('rice', 'quinoa'): 2, ('rice', 'common_buckwheat'): 3, ('rice', 'potato_gratin'): 1, ('rice', 'lentils'): 6, ('rice', 'common_wheat'): 6, ('rice', 'corn_oil'): 0, ('rice', 'cucumber'): 9, ('rice', 'squashberry'): 0, ('rice', 'garden_tomato'): 23, ('rice', 'cabbage'): 1, ('rice', 'spinach'): 6, ('oat', 'walnut'): 0, ('oat', 'okra'): 3, ('oat', 'cottage_cheese'): 1, ('oat', 'quinoa'): 2, ('oat', 'common_buckwheat'): 1, ('oat', 'potato_gratin'): 1, ('oat', 'lentils'): 5, ('oat', 'common_wheat'): 4, ('oat', 'corn_oil'): 0, ('oat', 'cucumber'): 9, ('oat', 'squashberry'): 0, ('oat', 'garden_tomato'): 13, ('oat', 'cabbage'): 1, ('oat', 'spinach'): 5, ('walnut', 'okra'): 3, ('walnut', 'cottage_cheese'): 0, ('walnut', 'quinoa'): 0, ('walnut', 'common_buckwheat'): 1, ('walnut', 'potato_gratin'): 1, ('walnut', 'lentils'): 1, ('walnut', 'common_wheat'): 0, ('walnut', 'corn_oil'): 0, ('walnut', 'cucumber'): 1, ('walnut', 'squashberry'): 1, ('walnut', 'garden_tomato'): 13, ('walnut', 'cabbage'): 0, ('walnut', 'spinach'): 3, ('okra', 'cottage_cheese'): 0, ('okra', 'quinoa'): 2, ('okra', 'common_buckwheat'): 2, ('okra', 'potato_gratin'): 1, ('okra', 'lentils'): 2, ('okra', 'common_wheat'): 2, ('okra', 'corn_oil'): 0, ('okra', 'cucumber'): 2, ('okra', 'squashberry'): 0, ('okra', 'garden_tomato'): 21, ('okra', 'cabbage'): 1, ('okra', 'spinach'): 0, ('cottage_cheese', 'quinoa'): 0, ('cottage_cheese', 'common_buckwheat'): 0, ('cottage_cheese', 'potato_gratin'): 0, ('cottage_cheese', 'lentils'): 2, ('cottage_cheese', 'common_wheat'): 2, ('cottage_cheese', 'corn_oil'): 0, ('cottage_cheese', 'cucumber'): 7, ('cottage_cheese', 'squashberry'): 0, ('cottage_cheese', 'garden_tomato'): 4, ('cottage_cheese', 'cabbage'): 0, ('cottage_cheese', 'spinach'): 5, ('quinoa', 'common_buckwheat'): 1, ('quinoa', 'potato_gratin'): 1, ('quinoa', 'lentils'): 2, ('quinoa', 'common_wheat'): 2, ('quinoa', 'corn_oil'): 0, ('quinoa', 'cucumber'): 2, ('quinoa', 'squashberry'): 0, ('quinoa', 'garden_tomato'): 5, ('quinoa', 'cabbage'): 1, ('quinoa', 'spinach'): 0, ('common_buckwheat', 'potato_gratin'): 1, ('common_buckwheat', 'lentils'): 4, ('common_buckwheat', 'common_wheat'): 3, ('common_buckwheat', 'corn_oil'): 0, ('common_buckwheat', 'cucumber'): 2, ('common_buckwheat', 'squashberry'): 0, ('common_buckwheat', 'garden_tomato'): 18, ('common_buckwheat', 'cabbage'): 2, ('common_buckwheat', 'spinach'): 1, ('potato_gratin', 'lentils'): 2, ('potato_gratin', 'common_wheat'): 2, ('potato_gratin', 'corn_oil'): 0, ('potato_gratin', 'cucumber'): 3, ('potato_gratin', 'squashberry'): 0, ('potato_gratin', 'garden_tomato'): 5, ('potato_gratin', 'cabbage'): 1, ('potato_gratin', 'spinach'): 0, ('lentils', 'common_wheat'): 4, ('lentils', 'corn_oil'): 0, ('lentils', 'cucumber'): 9, ('lentils', 'squashberry'): 1, ('lentils', 'garden_tomato'): 11, ('lentils', 'cabbage'): 1, ('lentils', 'spinach'): 9, ('common_wheat', 'corn_oil'): 0, ('common_wheat', 'cucumber'): 9, ('common_wheat', 'squashberry'): 0, ('common_wheat', 'garden_tomato'): 9, ('common_wheat', 'cabbage'): 1, ('common_wheat', 'spinach'): 5, ('corn_oil', 'cucumber'): 0, ('corn_oil', 'squashberry'): 0, ('corn_oil', 'garden_tomato'): 0, ('corn_oil', 'cabbage'): 0, ('corn_oil', 'spinach'): 0, ('cucumber', 'squashberry'): 0, ('cucumber', 'garden_tomato'): 9, ('cucumber', 'cabbage'): 1, ('cucumber', 'spinach'): 5, ('squashberry', 'garden_tomato'): 1, ('squashberry', 'cabbage'): 0, ('squashberry', 'spinach'): 3, ('garden_tomato', 'cabbage'): 1, ('garden_tomato', 'spinach'): 9, ('cabbage', 'spinach'): 0}",3.4155844155844157,22,How To Cook Buckwheat Groats in just 15 minutes!,"['turmeric', 'string beans', 'eggplant', 'amaranth', 'mung beans', 'moong dal', 'rice', 'oats', 'walnut', 'okra', 'paneer', 'quinoa', 'buckwheat', 'potatoes', 'lentils', 'wheat', 'corn', 'cucumber', 'cranberries', 'tomato', 'cabbage', 'spinach']",1,0.0
23,{},{},0.0,0.0,"{('pumpkinseed_sunfish', 'vanilla'): 0, ('pumpkinseed_sunfish', 'syrup'): 0, ('pumpkinseed_sunfish', 'pepper'): 20, ('vanilla', 'syrup'): 13, ('vanilla', 'pepper'): 8, ('syrup', 'pepper'): 9}",8.333333333333334,4,Sweet & Spicy Roasted Party Nuts,"['pumpkin seed', 'vanilla', 'syrup', 'pepper']",1,0.0
24,{},{},0.0,0.0,"{('cashew_nut', 'almond'): 4, ('cashew_nut', 'walnut'): 3, ('cashew_nut', 'grapeseed_oil'): 0, ('almond', 'walnut'): 4, ('almond', 'grapeseed_oil'): 1, ('walnut', 'grapeseed_oil'): 0, ('grapeseed_oil', 'grapeseed_oil'): 1}",1.4,5,Roasted Mixed Nuts,"['cashew', 'almond', 'walnut', 'grapeseed', 'grapeseed oil']",1,0.0
